Year,State,Most_Active_Time,Sentiment_Score,Post_Count,Hashtag_Count,Mention_Count,Avg_Post_Length,Unique_Users,Engagement_Rate,Topic
2021,Assam,Evening,-0.05085451239606087,929,14,28,135,1875,0.07874348263288032,Politics
2018,Tripura,Afternoon,0.07802428708245057,754,38,19,94,2733,0.005151785047971636,Business
2023,Dadra and Nagar Haveli and Daman and Diu,Morning,0.3805305957524556,274,35,26,144,848,0.08797759106534958,Technology
2020,Andaman and Nicobar Islands,Night,-0.29977818680447044,651,37,8,160,1950,0.09167828671754812,Sports
2021,Puducherry,Night,0.15949452826875632,548,15,13,122,4425,0.01933682538981063,Sports
2019,Gujarat,Afternoon,0.7360089070980551,316,42,15,171,4713,0.04549742512708469,Politics
2020,Bihar,Night,0.7018380304138059,696,25,20,187,511,0.06551512093047981,Politics
2022,Tripura,Night,-0.6659436435300747,982,44,8,177,777,0.06133442222624115,Business
2019,Punjab,Afternoon,0.5217744137310587,882,2,22,145,1864,0.0026737091860835286,Health
2021,Himachal Pradesh,Night,-0.15640850833247066,628,0,17,183,4944,0.09782508733831664,Technology
2018,Nagaland,Morning,-0.3201030105911189,388,17,18,166,4918,0.0467233910877826,Sports
2021,Tripura,Afternoon,0.4299782023975909,919,48,25,115,4195,0.06827732358405054,Business
2023,Maharashtra,Afternoon,0.35217062296493085,446,13,14,112,3837,0.06876025548786092,Business
2021,Uttar Pradesh,Afternoon,0.5052187830350736,817,28,11,158,677,0.016462710010889305,Health
2021,Lakshadweep,Night,0.18968393424918162,481,34,7,183,4433,0.04977195009705371,Health
2020,Andaman and Nicobar Islands,Afternoon,0.40372227928616966,841,10,28,91,1423,0.015054843052323541,Technology
2019,Chandigarh,Night,0.7037178225503948,981,14,21,119,1713,0.0562598960875878,Sports
2023,Telangana,Evening,0.31224848907469127,200,15,29,66,909,0.06483855733268881,Business
2022,Chhattisgarh,Evening,0.40355938557993887,965,15,19,118,3772,0.026616144888377425,Entertainment
2020,Karnataka,Morning,0.035727450474574374,596,45,3,133,1370,0.05471320639636491,Business
2019,Delhi,Afternoon,-0.3569745734743941,293,8,17,161,1627,0.014228313918503543,Health
2020,Chhattisgarh,Afternoon,-0.40556822491460154,146,14,2,138,817,0.07546224612607998,Health
2022,Odisha,Night,0.9348385796013323,739,28,28,90,2379,0.07028434452135159,Health
2023,Manipur,Morning,0.7011012289815779,730,26,19,130,3827,0.005659835149297055,Sports
2018,Lakshadweep,Afternoon,0.12489880941302944,505,20,17,140,2797,0.0460886631761783,Politics
2023,Chhattisgarh,Night,0.6662455016718425,995,22,4,97,3664,0.04884321936655104,Health
2020,Punjab,Afternoon,0.5384866006869571,904,0,19,153,3678,0.06755783486850118,Sports
2023,Chandigarh,Night,0.6240148416592088,486,16,13,189,4727,0.051787101325540055,Health
2019,Uttarakhand,Morning,-0.6535670643493721,457,33,4,162,4014,0.08062515870777459,Technology
2020,Uttarakhand,Night,-0.6696111580758923,497,38,12,59,1382,0.0005138526483289052,Politics
2023,Himachal Pradesh,Afternoon,-0.8066789678336612,363,31,29,142,1391,0.0843831426392827,Politics
2019,Assam,Night,0.7315879899441218,632,34,18,158,3485,0.04873526735449468,Business
2019,Himachal Pradesh,Afternoon,-0.8655164821466288,503,7,27,148,3173,0.08252440040038511,Health
2021,Karnataka,Morning,-0.8991934118176554,229,15,10,118,3418,6.302468533038174e-05,Technology
2019,Rajasthan,Night,-0.5960835602529762,446,26,16,94,3785,0.05503888425880213,Sports
2020,Uttarakhand,Night,-0.8341559974641826,493,20,20,136,3316,0.06765577747565522,Politics
2023,West Bengal,Morning,0.7499752318021176,460,38,5,130,1523,0.08702562152357562,Sports
2019,Telangana,Morning,0.15330959857760873,361,32,24,128,4527,0.058519094654277126,Business
2021,Tamil Nadu,Evening,0.8664006490697822,370,2,24,53,3978,0.04319684404031957,Entertainment
2019,Gujarat,Evening,0.2357293359882482,105,10,20,68,1947,0.042355982927153035,Health
2022,Maharashtra,Evening,-0.12224355105870122,137,16,6,100,3654,0.027130958729926304,Technology
2019,Chhattisgarh,Night,-0.1111881351767714,609,32,17,111,1903,0.02247063556675313,Sports
2019,Punjab,Afternoon,0.8524212467636978,565,11,24,184,713,0.04167689845951396,Technology
2023,Rajasthan,Evening,0.9323406970636767,463,23,24,104,1254,0.005754584170703125,Health
2021,Himachal Pradesh,Night,0.5090540629589151,848,8,3,95,4397,0.054695311054208676,Technology
2019,Bihar,Night,-0.9263401779262652,568,30,11,189,3942,0.0806983865064857,Business
2018,Uttar Pradesh,Evening,0.7558018678278953,101,44,11,93,3233,0.019850740110613177,Sports
2022,Goa,Night,-0.15756132086204744,412,33,27,149,3245,0.05347671196573777,Entertainment
2022,Uttarakhand,Morning,0.9059711220057618,990,31,17,65,1677,0.04591009171677188,Politics
2021,Bihar,Evening,0.6448965185986657,685,38,3,119,3245,0.03711778649770627,Business
2018,Telangana,Evening,-0.02389400297195987,405,48,27,131,3072,0.03860264845833464,Sports
2023,West Bengal,Morning,-0.8318096789700451,377,43,7,72,4407,0.028202645213938917,Sports
2019,Meghalaya,Evening,0.6949205074286002,857,11,3,79,1493,0.04061393884562671,Politics
2022,Maharashtra,Night,-0.028400235103956284,267,48,29,143,3896,0.0943076081496309,Health
2020,Karnataka,Morning,-0.0892028036223056,970,29,9,198,3787,0.04531039203569146,Politics
2019,Goa,Evening,-0.8359709199526932,563,38,28,94,575,0.04703171916735202,Sports
2021,Goa,Night,0.511792457308138,555,2,4,193,3613,0.016468507936120005,Entertainment
2023,Arunachal Pradesh,Afternoon,0.5549396282401986,128,28,25,176,2556,0.06593769561584033,Sports
2020,West Bengal,Evening,0.7901303857611617,847,12,27,140,743,0.08216396756299638,Politics
2019,Madhya Pradesh,Evening,-0.8485993179501603,179,5,12,184,1991,0.09873668591258866,Health
2018,West Bengal,Afternoon,0.6421991034961592,383,30,15,123,2644,0.07649923195045111,Politics
2018,Lakshadweep,Evening,-0.951051487336442,169,41,0,70,1667,0.07874657835085498,Health
2023,Telangana,Night,-0.858136576288673,457,29,14,77,3155,0.05263925257762845,Entertainment
2018,Goa,Morning,-0.973547070882242,944,18,9,62,2523,0.02180665415433948,Technology
2023,Dadra and Nagar Haveli and Daman and Diu,Evening,-0.8109449092271215,135,41,13,60,3441,0.08700391769065023,Business
2020,Nagaland,Afternoon,-0.2603059011591595,677,20,25,149,1426,0.077399885890693,Politics
2021,Delhi,Evening,-0.8751685765638522,489,16,22,56,1196,0.05720247298064707,Business
2023,Nagaland,Morning,0.22687115189237073,448,48,15,149,1065,0.08191043466475084,Politics
2021,Gujarat,Evening,0.05256699443469848,277,8,19,88,1918,0.09186829523116918,Entertainment
2020,Manipur,Afternoon,-0.37372010572302816,958,46,29,71,2024,0.09028181331444708,Business
2022,Dadra and Nagar Haveli and Daman and Diu,Night,-0.42557230992862327,408,42,29,184,2040,0.0044314734299706225,Health
2022,West Bengal,Night,0.27408688880858034,794,42,20,151,4759,0.02711350574009527,Technology
2021,Uttarakhand,Morning,-0.47686777100361244,950,35,14,72,4390,0.061792986092768114,Sports
2023,Delhi,Afternoon,-0.2226960601439807,570,30,12,171,3390,0.05858164109254258,Health
2021,Dadra and Nagar Haveli and Daman and Diu,Evening,-0.9297171780750995,235,36,21,103,1799,0.0935715567883163,Technology
2019,Telangana,Evening,-0.29901635531372506,243,32,13,186,4090,0.04511909548755118,Sports
2023,Dadra and Nagar Haveli and Daman and Diu,Afternoon,0.5195396575835334,140,35,28,169,725,0.04215946349798673,Sports
2021,Tamil Nadu,Night,0.9168750676685826,861,24,8,162,2575,0.08114593770411221,Health
2018,Kerala,Morning,0.8525604697101969,649,1,3,91,657,0.03242976264560079,Politics
2022,Kerala,Morning,0.7761038027273943,156,18,17,130,4786,0.06278742558501708,Technology
2020,Assam,Evening,0.5731589472816239,215,16,4,134,1890,0.0938958271856462,Business
2021,Sikkim,Night,0.924455723349227,687,0,0,64,2179,0.0026579613658059054,Sports
2019,Rajasthan,Morning,-0.31913469451902077,648,6,27,138,2847,0.05690987170325782,Health
2022,West Bengal,Morning,-0.036801172910655655,353,0,13,197,3351,0.029536144141243316,Sports
2022,Jharkhand,Morning,-0.07520421127142218,427,43,15,54,1195,0.06587722021911978,Business
2022,Meghalaya,Afternoon,0.040186892630175386,310,35,7,69,3546,0.07512239060415069,Health
2018,Meghalaya,Night,0.42701643765203046,500,49,3,153,3151,0.01505121303339193,Politics
2021,Haryana,Morning,-0.44747130316704875,158,37,14,151,4229,0.007542829948952868,Technology
2022,Nagaland,Morning,0.8672558910523809,718,47,19,153,1648,0.09912371896577835,Sports
2021,Jharkhand,Morning,-0.9503170317191205,340,8,27,69,1978,0.008275158962085605,Politics
2021,Kerala,Night,-0.8219179617873442,917,41,27,79,731,0.019337307869272093,Technology
2023,Jharkhand,Afternoon,-0.48545847688539734,678,32,26,63,4930,0.07188733896892177,Business
2022,Jharkhand,Evening,-0.9710865322691853,126,23,23,131,3832,0.06298084207452206,Health
2019,Mizoram,Evening,0.5875181727737959,155,6,2,53,2890,0.050765846562544126,Business
2018,Gujarat,Evening,-0.8656658255896166,461,44,12,159,4128,0.09328963356401451,Health
2019,Maharashtra,Evening,0.8739363335991135,103,48,25,62,4343,0.05605137761658474,Health
2018,Puducherry,Night,-0.5051329491589351,435,44,14,77,2476,0.078915617674738,Politics
2020,Gujarat,Night,0.8833575830566625,714,13,29,92,601,0.01761174204847652,Health
2023,Karnataka,Afternoon,-0.4382604574104445,268,35,15,152,3393,0.04606016337650416,Sports
2020,Dadra and Nagar Haveli and Daman and Diu,Morning,0.13499633104723974,175,36,18,53,3106,0.041167129356014534,Business
2021,Puducherry,Afternoon,0.8441695676239211,344,30,17,123,2709,0.06475726485101044,Business
2021,West Bengal,Morning,0.6774016730461172,734,47,16,60,1997,0.09878179160248529,Technology
2019,Andaman and Nicobar Islands,Evening,-0.8068184301925305,792,19,23,146,4592,0.01454551209584757,Sports
2018,Uttar Pradesh,Afternoon,0.020629071670733135,811,47,16,110,1468,0.04313840676372539,Technology
2018,Himachal Pradesh,Afternoon,-0.07389528514204602,423,21,13,128,4158,0.05428543259181117,Health
2022,Sikkim,Night,0.19134902172323898,472,18,24,135,1463,0.06117950641529715,Entertainment
2021,Dadra and Nagar Haveli and Daman and Diu,Evening,0.4031953666653747,469,36,23,96,3834,0.07927610711580627,Entertainment
2018,Lakshadweep,Night,0.24184688618908923,167,13,19,50,1625,0.028548526537425612,Politics
2018,Tripura,Afternoon,0.18115680897195197,305,33,24,121,2786,0.015665568196205393,Technology
2019,Haryana,Afternoon,-0.5146415419969486,660,14,7,163,2433,0.09662328450457375,Politics
2023,Delhi,Evening,0.6723638630012572,332,26,16,193,4333,0.02125306683293259,Entertainment
2022,Sikkim,Afternoon,-0.7901314483369135,744,23,3,102,2994,0.09467877188173664,Health
2020,Madhya Pradesh,Night,-0.6341538747427835,661,3,24,123,4710,0.0316637939461394,Business
2021,Nagaland,Morning,-0.7696800037682996,749,36,8,185,2399,0.07191188910458407,Entertainment
2020,Gujarat,Morning,-0.39186115856186765,552,25,18,160,685,0.0302246126975407,Entertainment
2022,Punjab,Morning,0.6113068140309097,464,19,0,88,4972,0.04355243345236062,Entertainment
2021,Jharkhand,Morning,-0.05868239186208468,688,17,7,101,843,0.05190925797989946,Health
2019,Andaman and Nicobar Islands,Night,-0.7218351799280927,597,8,20,62,1584,0.08297899005245277,Sports
2019,Chandigarh,Afternoon,0.08893899054430965,533,43,9,113,3212,0.0442518268345827,Entertainment
2022,Chandigarh,Evening,-0.22140941105665335,964,40,22,68,4138,0.058609784286328986,Technology
2022,Lakshadweep,Night,0.8778497071921245,547,28,23,70,2628,0.07969413712668899,Politics
2018,Delhi,Afternoon,0.4720111872399142,649,10,4,86,2790,0.046471432695393604,Technology
2022,Madhya Pradesh,Afternoon,0.21235443654064734,982,41,16,82,4134,0.0014198686706905718,Politics
2022,West Bengal,Morning,-0.10937966778071351,178,40,1,65,2980,0.07264504347370243,Entertainment
2018,Uttarakhand,Morning,-0.13500140562240026,799,22,23,117,4628,0.083441271321055,Sports
2021,Assam,Afternoon,-0.11585312655956548,544,24,20,146,4567,0.024198555481463737,Entertainment
2019,Sikkim,Morning,0.500049525807011,939,28,27,161,2877,0.03923802123908621,Business
2020,Bihar,Afternoon,0.08387374563051386,609,19,12,105,3088,0.04183097934113609,Health
2018,Chhattisgarh,Evening,-0.67053343461259,639,23,3,105,2143,0.03451298538554204,Business
2019,Andaman and Nicobar Islands,Evening,0.6482648303891108,382,45,12,177,2167,0.07419989852914918,Politics
2018,Nagaland,Night,0.38703402232867967,770,19,10,97,1286,0.06055360787059203,Health
2019,Delhi,Night,-0.3036782449103719,275,30,22,114,4337,0.08293230287338212,Health
2022,Tamil Nadu,Afternoon,-0.4087917041983198,537,32,15,51,980,0.0059111200613365285,Health
2018,Maharashtra,Evening,0.4455232887033751,344,25,5,83,1922,0.09739542272327673,Sports
2021,Sikkim,Morning,0.6489641097475094,736,39,4,104,1155,0.06683726868757882,Entertainment
2019,Lakshadweep,Evening,-0.6954819742983247,472,0,19,50,1889,0.08582644854063129,Business
2021,Chandigarh,Morning,-0.6837202996607363,817,3,25,188,3089,0.07336363426230179,Technology
2019,Punjab,Afternoon,-0.7709727816114871,793,46,26,56,4141,0.018175232835460544,Technology
2019,Bihar,Afternoon,-0.6797535927561844,714,38,24,177,2943,0.004458675139892609,Politics
2022,Tripura,Night,0.21902676140641986,815,37,1,91,4411,0.007241012329077857,Technology
2021,Manipur,Night,0.7274718285492012,244,23,28,77,3355,0.05934377525348228,Business
2020,Sikkim,Morning,-0.9206371159987137,598,34,24,86,1577,0.008949234981728093,Business
2021,Odisha,Afternoon,-0.6080754873543692,405,16,10,125,1564,0.010854956008606122,Entertainment
2021,Tripura,Afternoon,0.8435033454652217,155,2,3,90,1985,0.08995966389103714,Technology
2019,Jharkhand,Afternoon,0.9698369892283198,871,37,16,89,1916,0.032328272303998894,Entertainment
2021,Himachal Pradesh,Morning,-0.5925992496169676,683,46,27,78,549,0.06392857936853877,Technology
2023,Delhi,Evening,-0.5580334931018001,626,32,12,109,2822,0.08534729272939684,Sports
2018,Nagaland,Night,0.6603562769625708,473,35,21,55,2473,0.008635329631144485,Business
2020,Uttarakhand,Afternoon,-0.4065898469791802,813,21,26,169,3968,0.04740429650867575,Technology
2021,Jharkhand,Afternoon,0.8624494667450568,367,7,15,127,2859,0.020521375586313974,Business
2021,Andhra Pradesh,Morning,-0.8871319569035907,847,6,4,50,3497,0.08627318175318689,Technology
2019,Sikkim,Evening,0.6142693549688731,285,46,23,99,2333,0.04461015069859118,Technology
2018,Maharashtra,Morning,0.40136646506113793,223,5,26,178,1026,0.02450637273985259,Sports
2021,Sikkim,Night,0.46846806153317044,929,24,3,121,3173,0.06145258896312916,Entertainment
2018,Rajasthan,Night,-0.0647263575941901,996,37,26,172,1936,0.0445894316003316,Entertainment
2022,Telangana,Night,-0.18783230636310932,613,26,4,119,699,0.09000872712570995,Entertainment
2020,Rajasthan,Night,-0.4134960253286657,662,30,24,93,4729,0.09663155713472771,Entertainment
2022,Meghalaya,Evening,-0.011160469208180368,564,0,24,66,1420,0.09762164997187711,Health
2018,Delhi,Night,-0.6509209394969815,104,32,7,93,793,0.07618097360187912,Technology
2020,Assam,Morning,0.2138132819580254,398,43,10,76,4597,0.04978790267181579,Business
2022,Chandigarh,Evening,0.10083510319533695,811,1,13,169,510,0.03041852598360896,Politics
2020,Kerala,Afternoon,-0.6911568741485907,418,13,24,148,2169,0.03658614948931819,Sports
2023,Bihar,Evening,-0.3731949834224211,586,6,13,63,2582,0.03895955334043787,Technology
2018,Maharashtra,Afternoon,-0.534902613325646,464,21,17,165,1965,0.025539872777224717,Technology
2023,Madhya Pradesh,Afternoon,0.927361269135814,502,10,17,160,4768,0.017906681735460596,Entertainment
2023,Kerala,Afternoon,0.8616323119152669,991,22,20,55,4386,0.007702466784304774,Business
2018,Tripura,Evening,0.4569423799989456,330,2,25,85,1811,0.01127918511364402,Politics
2022,Nagaland,Morning,0.8223735092287157,581,31,4,182,4261,0.028676646770439462,Business
2023,Delhi,Afternoon,-0.8388690239752745,230,8,24,153,691,0.060356457989297146,Politics
2018,Gujarat,Night,-0.094384147317079,594,42,15,53,1975,0.0628060429779344,Politics
2020,Bihar,Morning,-0.2040531761472153,862,34,8,195,2536,0.06839726664592405,Politics
2018,Delhi,Night,0.8533156469226437,270,40,10,95,1669,0.07218022689704562,Entertainment
2021,Uttarakhand,Afternoon,0.6328172377417931,746,29,3,114,3935,0.07429725384211773,Health
2018,Chhattisgarh,Evening,-0.5886342615408819,130,32,11,60,1571,0.02130937933380113,Entertainment
2022,Sikkim,Morning,-0.12305609714290133,176,38,4,153,4773,0.08806323459785435,Health
2020,Chhattisgarh,Night,-0.43919880938888745,786,10,8,115,1876,0.018276282379775754,Health
2023,Madhya Pradesh,Morning,0.7375749341703564,395,47,29,155,1521,0.08576146597341637,Business
2019,Andaman and Nicobar Islands,Evening,-0.32879331964450564,770,9,13,149,2769,0.07969093696643749,Health
2021,Lakshadweep,Evening,-0.09245794139406138,963,48,11,62,3075,0.03369351308794094,Technology
2021,Puducherry,Night,-0.6647985529446916,206,20,7,126,4913,0.006595707330777124,Sports
2018,Goa,Afternoon,-0.4760151505232584,288,23,23,108,3767,0.03467715800059751,Sports
2021,Rajasthan,Evening,0.7594538133261239,160,14,10,198,848,0.010445181289798489,Politics
2020,Andhra Pradesh,Evening,-0.3099497602679382,348,13,23,109,3670,0.07480409780774325,Business
2023,Uttarakhand,Evening,-0.1786899383027445,518,5,1,118,2424,0.01659986447018257,Business
2023,Tamil Nadu,Evening,-0.026535139038824207,958,16,23,99,1570,0.058561192100259764,Health
2023,Karnataka,Afternoon,-0.58042443527816,870,36,20,162,722,0.053886216754532014,Business
2021,West Bengal,Morning,-0.5746879312991844,518,40,26,89,3334,0.09397658319862906,Sports
2022,Andaman and Nicobar Islands,Evening,0.6868434446220741,718,3,4,63,3951,0.0248686132851632,Sports
2023,Mizoram,Morning,0.3870586552503712,348,40,21,168,4011,0.045862689731099575,Politics
2021,Andaman and Nicobar Islands,Night,0.1815397923771822,332,29,24,183,3685,0.05500609710466611,Business
2018,Uttarakhand,Evening,-0.44287307142478727,239,22,27,180,4828,0.041498800750307624,Business
2019,Andhra Pradesh,Afternoon,-0.788847928244875,277,42,20,166,893,0.06353105495622699,Business
2022,Jharkhand,Afternoon,-0.6779759008606918,297,8,7,109,2094,0.08756509489345601,Politics
2020,Arunachal Pradesh,Afternoon,0.8492611998549575,193,14,28,170,1370,0.02670130110706406,Politics
2019,Madhya Pradesh,Night,-0.13084140870523941,298,32,3,153,1088,0.03757244532081391,Business
2021,Chhattisgarh,Afternoon,-0.6694080610017799,406,38,7,106,3629,0.09457959877163002,Health
2023,Himachal Pradesh,Evening,-0.13862114049126495,620,47,21,159,4399,0.09438091852560378,Technology
2023,Manipur,Night,-0.24306051102493065,364,28,22,110,1049,0.07877923689967159,Health
2020,Manipur,Afternoon,0.5729540727773059,552,11,21,147,4484,0.08800891444086316,Politics
2019,Tripura,Evening,0.230359880765167,313,35,4,145,4036,0.09019977460415626,Politics
2021,Arunachal Pradesh,Afternoon,0.9227537032979545,121,28,20,124,784,0.06192756846169112,Business
2019,Uttarakhand,Afternoon,-0.21124287190742175,618,8,2,174,1973,0.050085203615019475,Politics
2023,Gujarat,Afternoon,-0.09552807100363259,841,11,9,127,2576,0.027870948843446843,Health
2022,Mizoram,Evening,0.8088199887784306,171,39,10,91,4640,0.06025061415384513,Technology
2020,Assam,Evening,-0.8294078440951089,875,11,1,143,4911,0.0018326201079075677,Technology
2019,Lakshadweep,Evening,-0.10527416885954599,903,23,23,146,3910,0.03444156841358598,Technology
2020,Karnataka,Morning,-0.39491357376702707,310,13,26,82,2752,0.03544807693202382,Politics
2020,Andaman and Nicobar Islands,Afternoon,-0.3563576300610485,682,39,12,101,4778,0.04782927331474266,Business
2023,Lakshadweep,Night,0.3831872906633953,706,5,4,88,4337,0.027150544914425603,Sports
2020,Assam,Evening,0.3289783843803975,822,18,14,150,3997,0.02778876025974171,Technology
2018,Gujarat,Night,0.9407916870422088,497,13,17,76,4133,0.06158569172383288,Business
2023,Mizoram,Afternoon,-0.8082005973310908,879,38,28,116,1279,0.036293894449402724,Business
2021,Chandigarh,Night,-0.7474625079077024,548,31,14,133,4518,0.06838940921384194,Technology
2023,Andhra Pradesh,Morning,-0.3798338015321636,167,44,11,56,4121,0.007648227138909203,Entertainment
2020,Mizoram,Morning,-0.9625163178234364,871,40,1,127,655,0.018548072855144815,Health
2022,Sikkim,Morning,-0.08465301403116832,943,20,8,58,3980,0.06734946575183381,Politics
2020,Chhattisgarh,Evening,0.6560180611339874,993,10,12,144,1238,0.05488284253327792,Sports
2019,Jharkhand,Night,0.8868885130873048,325,19,29,113,673,0.0050338331049341045,Entertainment
2018,Puducherry,Evening,0.6817615855756887,293,28,2,100,4453,0.06926195062274174,Technology
2019,Sikkim,Evening,-0.4498852056209408,328,42,6,105,2960,0.023211896524704814,Business
2020,Chhattisgarh,Afternoon,-0.89755332006871,277,40,13,80,2923,0.01445275210514736,Health
2023,Dadra and Nagar Haveli and Daman and Diu,Morning,-0.13261979529993684,129,21,5,197,727,0.0852769230369792,Sports
2018,Telangana,Evening,-0.22692679566967366,384,15,8,178,1126,0.05767641974232146,Politics
2019,Punjab,Evening,0.09452818788549289,992,2,22,77,2348,0.03737745647939124,Health
2018,Uttarakhand,Morning,0.2274954128722111,318,25,13,55,3536,0.05240567792351406,Health
2021,Goa,Afternoon,0.07021320588170754,465,33,9,100,1174,0.04568870434864482,Entertainment
2023,Tamil Nadu,Morning,0.5509021570561019,603,48,19,69,1194,0.03537988865695756,Technology
2021,Jharkhand,Night,0.37539219066150964,220,8,23,109,2875,0.06979567270497926,Sports
2018,Karnataka,Afternoon,-0.21610533761979855,689,28,27,126,4453,0.0024879180190603978,Health
2019,Telangana,Night,0.3940963446404486,851,10,23,171,2669,0.0824594380320965,Sports
2019,Telangana,Morning,0.39286790509798397,529,8,1,132,1443,0.07392897146968377,Politics
2020,Manipur,Night,0.6593245411743158,207,16,6,164,1194,0.03919364838991188,Business
2019,Puducherry,Night,-0.24381203130587803,694,5,6,107,3937,0.046779262227232256,Technology
2018,Lakshadweep,Evening,0.17957761296266717,407,39,21,124,2452,0.019321301660969736,Sports
2018,Haryana,Evening,0.3228844323115452,350,47,27,91,2832,0.0680970217830554,Entertainment
2018,Telangana,Morning,-0.2865409905746594,523,9,20,140,4280,0.07878057224583769,Health
2019,Maharashtra,Morning,0.46571527707792404,280,25,18,188,2785,0.04828587961563048,Politics
2020,Himachal Pradesh,Afternoon,0.42553732580086145,147,41,10,109,1821,0.04479273596518647,Entertainment
2020,Chandigarh,Morning,0.22490938017027395,725,22,5,166,4304,0.05237277925909142,Health
2023,Haryana,Evening,0.7033211049367702,352,2,2,91,984,0.03297147555212039,Entertainment
2019,Arunachal Pradesh,Night,0.05446263464621692,573,14,20,114,3313,0.0385619516150629,Health
2018,Meghalaya,Evening,0.6050866130962438,635,27,15,77,1391,0.089853275671595,Technology
2020,Punjab,Evening,-0.1431444800647501,556,38,27,97,4013,0.032181148560141405,Politics
2021,Manipur,Night,0.584523008008613,880,1,3,178,4720,0.04861695050562569,Business
2020,Himachal Pradesh,Morning,0.6613907276066433,443,33,21,156,820,0.024431869974469368,Health
2019,Odisha,Night,0.7740901965658973,969,16,5,82,2662,0.07540046942175702,Business
2022,Dadra and Nagar Haveli and Daman and Diu,Night,-0.05729593080480688,284,18,0,109,3361,0.006862830534984876,Technology
2019,Kerala,Afternoon,0.40624872986222327,627,11,1,74,4940,0.037557100165438596,Sports
2021,Punjab,Afternoon,0.8713147554587186,890,3,12,86,2001,0.09840624481980437,Business
2023,Andhra Pradesh,Morning,-0.2480109921696556,661,16,20,113,4951,0.03245168585257337,Sports
2023,Rajasthan,Night,-0.8359982496204548,296,14,18,197,2428,0.08853990436562183,Technology
2023,Uttarakhand,Evening,0.5254585507873795,611,19,7,61,4336,0.06817154174682148,Health
2020,Karnataka,Night,-0.309607152494215,629,46,15,180,1974,0.0730754652171174,Health
2023,West Bengal,Afternoon,0.2686794892976725,214,3,9,156,1382,0.08066581009973653,Technology
2022,Uttar Pradesh,Morning,-0.7243306966007133,711,44,26,117,2277,0.07197958699674245,Health
2022,Lakshadweep,Night,0.3646227690610673,528,1,28,141,3486,0.07492203809828273,Business
2021,Odisha,Afternoon,0.9817980377606961,159,41,14,139,4697,0.04812897176815152,Politics
2019,Puducherry,Morning,-0.7468898937681265,872,47,7,89,2067,0.060747459820179886,Business
2022,Arunachal Pradesh,Morning,-0.24735723890738837,935,1,22,131,1513,0.024136424551268732,Business
2023,Nagaland,Morning,0.8200005610380361,746,33,26,181,2181,0.08550232063149238,Health
2021,West Bengal,Morning,0.9404015911833847,679,32,6,109,1293,0.07163763266063128,Technology
2020,Goa,Morning,0.18223591479124823,797,14,21,134,925,0.04925136869344934,Sports
2018,Andaman and Nicobar Islands,Morning,-0.8248514031681886,600,22,9,167,1728,0.03899631863182949,Entertainment
2021,Delhi,Evening,-0.1137644439442489,925,10,26,168,4551,0.060159642171060984,Business
2022,Maharashtra,Afternoon,-0.5376078641376056,945,16,0,190,923,0.0426523347134277,Entertainment
2021,Bihar,Night,0.7645833510376987,485,49,22,102,4960,0.04547477973083415,Politics
2020,Uttarakhand,Evening,-0.4389475977905062,549,2,13,73,3447,0.008417474374083078,Sports
2021,Sikkim,Evening,0.9133634535132253,218,27,5,183,4438,0.01326917074639923,Technology
2021,Andhra Pradesh,Evening,-0.8581375243529881,624,15,28,193,2014,0.004146410240142806,Technology
2022,Puducherry,Night,0.46487043306026976,346,11,23,56,1749,0.04284585080112066,Technology
2019,Kerala,Afternoon,-0.6378528596721837,967,38,7,190,2208,0.09339342705924475,Technology
2023,Madhya Pradesh,Afternoon,-0.09484939371713463,768,27,28,182,1833,0.09972943227861888,Technology
2018,Goa,Afternoon,0.353748303596376,385,47,5,170,3221,0.07832538797430108,Politics
2021,Punjab,Night,0.20026879975271616,962,42,11,196,4597,0.09925068955589744,Business
2019,Maharashtra,Night,0.4426597041734195,142,27,8,56,629,0.02252652094461637,Technology
2023,Goa,Night,-0.7031526523765377,440,11,8,133,2024,0.04272477842855643,Technology
2022,Punjab,Morning,-0.23472763666862462,822,41,21,74,1585,0.012939677931234562,Politics
2021,Sikkim,Night,0.7315420065481422,267,39,24,159,3310,0.050291653241784806,Business
2018,Maharashtra,Morning,-0.31211423162025587,548,1,16,122,559,0.03232331998911966,Business
2019,Sikkim,Morning,0.17919311579798736,753,21,14,115,4239,0.02884278845849141,Business
2023,Jharkhand,Night,0.21937885419148606,559,40,13,110,1677,0.0125563089133934,Business
2018,Chhattisgarh,Morning,-0.4831026117856736,624,38,16,61,993,0.09219089680267847,Politics
2020,Goa,Afternoon,-0.5937015895054694,734,11,23,135,1870,0.018611648617084187,Sports
2022,Andhra Pradesh,Evening,0.5388071384846989,917,34,3,92,1453,0.07638821198321231,Entertainment
2023,Telangana,Evening,-0.80149881741908,191,42,21,108,2049,0.02474876192948593,Health
2022,Mizoram,Night,0.07374682274498467,341,32,9,153,2859,0.07343212955941301,Politics
2018,Odisha,Evening,-0.649572044704626,361,48,18,199,3750,0.011118787238509155,Entertainment
2021,Andaman and Nicobar Islands,Morning,0.17738470275165374,654,16,6,165,4346,0.06134988838163161,Sports
2018,Madhya Pradesh,Night,3.3563274456582803e-05,322,1,6,66,1678,0.07935170747580389,Technology
2019,Odisha,Night,0.1595718979085059,544,42,29,104,3193,0.06792908241633436,Sports
2020,Uttarakhand,Morning,-0.3344527657737657,383,34,5,60,2590,0.008205337572246297,Politics
